Place;FirstName;LastName;Class;Car Number;Car;Car Model;Laps;Best S1;Best S2;Best S3;Best lap;Best lap (ms);Ideal Best lap;Total Race Time;Lap Date;SteamId;Conditions
0;B;Dzieciol;Silver;100;Porsche 992 GT3 R;34;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-18;M2535450086590569;Dry
0;;stardogbarklar;Unknown;71;Aston Martin Vantage V8 2019;20;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-18;M2535446743928230;Dry
0;;Swift85t;Unknown;85;Alpine A110 GT4;50;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-18;M2533274814424544;Dry
0;;Swift85t;Unknown;85;McLaren 720S GT3 Evo;35;8;22.745;39.620;27.615;01:30.175;90175;01:29.980;12:01.400;2024-11-18;M2533274814424544;Dry
0;;MODERNDAYC0WB0Y;Unknown;85;McLaren 720S GT3 Evo;35;32;22.482;39.305;27.265;01:29.182;89182;01:29.052;47:33.824;2024-11-19;M2535410913455645;Dry
0;N;Broom;Unknown;70;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-19;M2535454178273006;Dry
0;C;Privett;Unknown;69;Ferrari 296 GT3;32;12;22.707;39.532;27.582;01:29.845;89845;01:29.821;17:58.140;2024-11-19;M2533274799901907;Dry
0;N;Broom;Unknown;70;Ferrari 296 GT3;32;27;22.725;39.666;27.417;01:30.012;90012;01:29.808;40:30.324;2024-11-19;M2535454178273006;Dry
0;;Mint Memes;Unknown;132;Porsche 992 GT3 R;34;18;22.525;38.957;26.907;01:28.525;88525;01:28.389;26:33.450;2024-11-19;M2535406528932198;Dry
0;;ping22587;Am/reserve;50;McLaren 720S GT3 Evo;35;26;22.536;39.108;27.033;01:28.749;88749;01:28.677;38:27.474;2024-11-19;M2535430534227760;Dry
0;;ToastyTexas9#841;Unknown;133;Porsche 992 GT3 R;34;19;22.677;39.015;27.365;01:29.175;89175;01:29.057;28:14.325;2024-11-19;M2535431063808166;Dry
0;;llmikyll;Unknown;6;Ferrari 296 GT3;32;13;22.670;39.587;27.565;01:29.970;89970;01:29.822;19:29.610;2024-11-19;P4909961055102912675;Dry
0;C;Privett;Unknown;69;Ferrari 296 GT3;32;8;22.815;39.242;27.772;01:30.022;90022;01:29.829;12:00.176;2024-11-19;M2533274799901907;Dry
0;N;Broom;Unknown;76;Ferrari 296 GT3;32;9;22.863;39.606;27.609;01:30.132;90132;01:30.078;13:31.188;2024-11-19;M2535454178273006;Dry
0;R;Huxley;Am/reserve;400;Ferrari 296 GT3;32;4;22.797;40.344;27.996;01:31.716;91716;01:31.137;06:06.864;2024-11-19;M2535454029768367;Dry
0;;Zamby Driver;Unknown;790;Lamborghini Huracan GT3 Evo 2;33;21;22.542;39.255;27.057;01:28.974;88974;01:28.854;31:08.454;2024-11-19;M2535441344405834;Dry
0;;MODERNDAYC0WB0Y;Unknown;85;McLaren 720S GT3 Evo;35;18;22.747;39.942;27.745;01:30.592;90592;01:30.434;27:10.656;2024-11-19;M2535410913455645;Dry
0;;stardogbarklar;Unknown;71;Aston Martin Vantage V8 2019;20;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535446743928230;Dry
0;;stardogbarklar;Unknown;71;Aston Martin Vantage V8 2019;20;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535446743928230;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;52;22.745;39.557;27.682;01:30.145;90145;01:29.984;78:07.540;2024-11-20;M2533274972665933;Dry
0;;GameChanger005;Unknown;10;Ferrari 296 GT3;32;15;22.387;38.922;26.925;01:28.237;88237;01:28.234;22:03.555;2024-11-20;M2535425231317196;Dry
0;;ANM VIRZIO;Unknown;6;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535415068381608;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;18;22.326;39.159;27.135;01:28.674;88674;01:28.620;26:36.132;2024-11-20;M2535420124665166;Dry
0;;Imagine Sphax;Pro;301;McLaren 720S GT3 Evo;35;11;22.494;39.273;27.108;01:28.968;88968;01:28.875;16:18.648;2024-11-20;M2533274876472342;Dry
0;;GameChanger005;Unknown;10;Ferrari 296 GT3;32;29;22.575;39.195;27.122;01:28.997;88997;01:28.892;43:00.913;2024-11-20;M2535425231317196;Dry
0;;Thebadden#6350;Am/reserve;260;McLaren 720S GT3 Evo;35;12;22.716;39.690;27.603;01:30.180;90180;01:30.009;18:02.160;2024-11-20;M2535468859834853;Dry
0;;TwingoTastic;Unknown;563;Lamborghini Huracan Evo 2019;16;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535419463330760;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535420124665166;Dry
0;;TwingoTastic;Unknown;563;Lamborghini Huracan Evo 2019;16;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535419463330760;Dry
0;;NeilB2178;Unknown;70;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535454178273006;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;4;22.952;40.140;28.095;01:31.187;91187;01:31.187;06:04.748;2024-11-20;M2535419463330760;Dry
0;;ChrisP63#3590;Unknown;69;McLaren 720S GT3 Evo;35;3;23.360;40.395;28.475;01:32.230;92230;01:32.230;04:36.690;2024-11-20;M2533274799901907;Dry
0;;stardogbarklar;Unknown;71;Aston Martin Vantage V8 2019;20;1;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;35791:23.647;2024-11-20;M2535446743928230;Dry
0;;stardogbarklar;Unknown;71;Aston Martin Vantage V8 2019;20;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535446743928230;Dry
0;;NeilB2178;Unknown;70;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535454178273006;Dry
0;;ChrisP63#3590;Unknown;69;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2533274799901907;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-20;M2535419463330760;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;1;59.092;59.410;40.172;02:38.675;158675;02:38.674;02:38.675;2024-11-20;M2535419463330760;Dry
0;;stardogbarklar;Unknown;71;Aston Martin Vantage V8 2019;20;1;59.912;59.750;40.325;02:39.987;159987;02:39.987;02:39.987;2024-11-20;M2535446743928230;Dry
0;;NeilB2178;Unknown;70;Ferrari 296 GT3;32;1;62.820;59.610;39.969;02:42.399;162399;02:42.399;02:42.399;2024-11-20;M2535454178273006;Dry
0;;ChrisP63#3590;Unknown;69;McLaren 720S GT3 Evo;35;1;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;35791:23.647;2024-11-20;M2533274799901907;Dry
0;;Zamby Driver;Unknown;789;McLaren 720S GT3 Evo;35;12;22.539;39.417;27.249;01:29.295;89295;01:29.205;17:51.540;2024-11-20;M2535441344405834;Dry
0;;ToxicallyIll;Unknown;369;BMW M4 GT3 2022;26;11;22.972;39.872;28.087;01:31.155;91155;01:30.931;16:42.705;2024-11-20;M2533274921029253;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-21;M2533274972665933;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;9;23.205;40.825;28.292;01:32.322;92322;01:32.322;13:50.898;2024-11-21;M2533274972665933;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;20;22.925;39.750;27.582;01:30.330;90330;01:30.257;30:06.600;2024-11-21;M2533274972665933;Dry
0;;zoli234#5551;Unknown;200;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-21;M2535441603635242;Dry
0;;FelhoSon;Unknown;200;McLaren 720S GT3 Evo;35;6;22.407;39.035;27.100;01:28.585;88585;01:28.542;08:51.510;2024-11-21;M2535458750614360;Dry
0;;zoli234#5551;Unknown;201;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-21;M2535441603635242;Dry
0;;IXR Tripod;Unknown;66;Ferrari 296 GT3;32;10;22.401;38.742;26.985;01:28.392;88392;01:28.128;14:43.920;2024-11-21;M2535445301291541;Dry
0;;FelhoSon;Unknown;200;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-21;M2535458750614360;Dry
0;;IXR Tripod;Unknown;66;Ferrari 296 GT3;32;6;22.452;38.799;26.877;01:28.227;88227;01:28.128;08:49.362;2024-11-21;M2535445301291541;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;17;22.254;39.189;27.069;01:28.701;88701;01:28.512;25:07.917;2024-11-22;M2535420124665166;Dry
0;;FRANK3NSTE1N#896;Unknown;100;McLaren 720S GT3 Evo;35;16;22.497;39.045;27.027;01:28.818;88818;01:28.569;23:41.088;2024-11-22;M2535428617914978;Dry
0;;Imagine Sphax;Pro;301;McLaren 720S GT3 Evo;35;16;22.500;39.141;27.198;01:28.854;88854;01:28.839;23:41.664;2024-11-22;M2533274876472342;Dry
0;;Zamby Driver;Unknown;789;McLaren 720S GT3 Evo;35;9;22.524;39.120;27.291;01:28.953;88953;01:28.935;13:20.577;2024-11-22;M2535441344405834;Dry
0;;ping22587;Am/reserve;50;McLaren 720S GT3 Evo;35;11;22.512;39.270;27.099;01:28.965;88965;01:28.881;16:18.615;2024-11-22;M2535430534227760;Dry
0;;MODERNDAYC0WB0Y;Unknown;87;McLaren 720S GT3 Evo;35;36;22.497;39.407;27.310;01:29.362;89362;01:29.214;53:37.032;2024-11-22;M2535410913455645;Dry
0;;WHODARRON;Am/reserve;420;Ferrari 296 GT3;32;10;22.590;39.264;27.549;01:29.403;89403;01:29.403;14:54.030;2024-11-22;M2535433627058596;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;23;22.655;39.210;27.347;01:29.442;89442;01:29.212;34:17.166;2024-11-22;M2533274972665933;Dry
0;;Thebadden#6350;Am/reserve;260;McLaren 720S GT3 Evo;35;11;22.584;39.747;27.600;01:30.051;90051;01:29.931;16:30.561;2024-11-22;M2535468859834853;Dry
0;;Swift85t;Unknown;86;McLaren 720S GT3 Evo;35;16;22.617;39.627;27.547;01:30.062;90062;01:29.791;24:00.992;2024-11-22;M2533274814424544;Dry
0;;Suzicreamcheez;Unknown;421;Ferrari 296 GT3;32;35;22.749;39.657;27.738;01:30.408;90408;01:30.144;52:44.280;2024-11-22;M2535451157851950;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;29;22.870;39.865;27.832;01:30.587;90587;01:30.567;43:47.023;2024-11-22;M2535419463330760;Dry
0;;peterpys303;Am/reserve;51;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535463134976001;Dry
0;;peterpys303;Am/reserve;51;McLaren 720S GT3 Evo;35;13;22.659;39.567;27.417;01:29.727;89727;01:29.643;19:26.451;2024-11-22;M2535463134976001;Dry
0;;Suzicreamcheez;Unknown;421;Ferrari 296 GT3;32;8;22.914;39.486;27.747;01:30.228;90228;01:30.147;12:01.824;2024-11-22;M2535451157851950;Dry
0;;MODERNDAYC0WB0Y;Unknown;87;McLaren 720S GT3 Evo;35;18;22.735;39.795;27.575;01:30.485;90485;01:30.105;27:08.730;2024-11-22;M2535410913455645;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274972665933;Dry
0;;Zamby Driver;Unknown;789;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535441344405834;Dry
0;;ping22587;Am/reserve;50;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535430534227760;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535420124665166;Dry
0;;FRANK3NSTE1N#896;Unknown;100;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535428617914978;Dry
0;;WHODARRON;Am/reserve;420;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535433627058596;Dry
0;;Imagine Sphax;Pro;301;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274876472342;Dry
0;;Swift85t;Unknown;86;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274814424544;Dry
0;;Thebadden#6350;Am/reserve;260;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535468859834853;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535419463330760;Dry
0;;MODERNDAYC0WB0Y;Unknown;87;McLaren 720S GT3 Evo;35;23;22.602;39.805;27.465;01:30.165;90165;01:29.872;34:33.795;2024-11-22;M2535410913455645;Dry
0;;Suzicreamcheez;Unknown;421;Ferrari 296 GT3;32;6;23.160;39.918;27.681;01:30.759;90759;01:30.759;09:04.554;2024-11-22;M2535451157851950;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274972665933;Dry
0;;Zamby Driver;Unknown;789;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535441344405834;Dry
0;;ping22587;Am/reserve;50;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535430534227760;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535420124665166;Dry
0;;FRANK3NSTE1N#896;Unknown;100;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535428617914978;Dry
0;;WHODARRON;Am/reserve;420;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535433627058596;Dry
0;;Imagine Sphax;Pro;301;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274876472342;Dry
0;;Swift85t;Unknown;86;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274814424544;Dry
0;;Thebadden#6350;Am/reserve;260;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535468859834853;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535419463330760;Dry
0;;peterpys303;Am/reserve;51;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535463134976001;Dry
0;;zoli234#5551;Unknown;200;McLaren 720S GT3 Evo;35;16;22.650;39.360;27.415;01:29.697;89697;01:29.425;23:55.152;2024-11-22;M2535441603635242;Dry
0;;zoli234#5551;Unknown;200;McLaren 720S GT3 Evo;35;21;22.492;39.075;26.980;01:28.547;88547;01:28.547;30:59.487;2024-11-22;M2535441603635242;Dry
0;;IXR Tripod;Unknown;66;Ferrari 296 GT3;32;15;22.326;38.733;26.745;01:27.852;87852;01:27.804;21:57.780;2024-11-22;M2535445301291541;Dry
0;;zoli234#5551;Unknown;200;McLaren 720S GT3 Evo;35;37;22.420;39.082;26.927;01:28.430;88430;01:28.429;54:31.910;2024-11-22;M2535441603635242;Dry
0;;GameChanger005;Unknown;10;Ferrari 296 GT3;32;29;22.455;39.027;26.995;01:28.545;88545;01:28.477;42:47.805;2024-11-22;M2535425231317196;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;7;22.326;39.222;27.006;01:28.635;88635;01:28.554;10:20.445;2024-11-22;M2535420124665166;Dry
0;;ANM VIRZIO;Unknown;6;Ferrari 296 GT3;32;24;22.413;39.090;27.033;01:28.719;88719;01:28.536;35:29.256;2024-11-22;M2535415068381608;Dry
0;;FRANK3NSTE1N#896;Unknown;100;McLaren 720S GT3 Evo;35;57;22.563;39.333;27.342;01:29.385;89385;01:29.238;84:54.945;2024-11-22;M2535428617914978;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;45;22.580;39.430;27.477;01:29.807;89807;01:29.487;67:21.315;2024-11-22;M2533274972665933;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;27;22.800;39.717;27.817;01:30.712;90712;01:30.334;40:49.224;2024-11-22;M2535419463330760;Dry
0;;SRE Telekom;Unknown;788;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535467136916578;Dry
0;;FelhoSon;Unknown;201;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535458750614360;Dry
0;;zoli234#5551;Unknown;200;McLaren 720S GT3 Evo;35;13;22.567;39.062;27.027;01:28.657;88657;01:28.656;19:12.541;2024-11-22;M2535441603635242;Dry
0;;FelhoSon;Unknown;201;McLaren 720S GT3 Evo;35;17;22.620;39.295;27.342;01:29.390;89390;01:29.257;25:19.630;2024-11-22;M2535458750614360;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;17;22.910;39.890;28.102;01:31.002;91002;01:30.902;25:47.034;2024-11-22;M2535419463330760;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274972665933;Dry
0;;FRANK3NSTE1N#896;Unknown;100;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535428617914978;Dry
0;;SRE Telekom;Unknown;788;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535467136916578;Dry
0;;ANM VIRZIO;Unknown;6;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535415068381608;Dry
0;;IXR Tripod;Unknown;66;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535445301291541;Dry
0;;GameChanger005;Unknown;10;Ferrari 296 GT3;32;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535425231317196;Dry
0;;HyperVenom#65041;Unknown;300;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535420124665166;Dry
0;;FelhoSon;Unknown;201;McLaren 720S GT3 Evo;35;15;22.492;39.195;27.270;01:29.127;89127;01:28.957;22:16.905;2024-11-22;M2535458750614360;Dry
0;;zoli234#5551;Unknown;200;McLaren 720S GT3 Evo;35;14;22.802;39.217;27.170;01:29.190;89190;01:29.189;20:48.660;2024-11-22;M2535441603635242;Dry
0;;TwingoTastic;Unknown;72;McLaren 720S GT3 Evo;35;20;22.975;39.977;28.007;01:31.302;91302;01:30.959;30:26.040;2024-11-22;M2535419463330760;Dry
0;;Smokey McDoobie;Unknown;68;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2533274972665933;Dry
0;;FRANK3NSTE1N#896;Unknown;100;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535428617914978;Dry
0;;SRE Telekom;Unknown;788;McLaren 720S GT3 Evo;35;0;2147483.647;2147483.647;2147483.647;35791:23.647;2147483647;107374:10.941;;2024-11-22;M2535467136916578;Dry
